address,expression,operation,bitwidth,numConstantOperands,firstOperandConst,secondOperandConst,numPowerOfTwoOperands,firstOperandPowerOfTwo,secondOperandPowerOfTwo,numIdentityOperands,firstOperandIdentity,secondOperandIdentity,numZeroElementOperands,firstOperandZeroElem,secondOperandZeroElem
0x441a6e,"And64(t279,0x0000000000000001)",Iop_And64,64,1,None,<BV64 0x1>,0,False,False,0,False,False,1,True,False
0x441a6e,"Add64(t11,t10)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a6e,"Add64(t281,t13)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a6e,"Xor64(t10,t13)",Iop_Xor64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a71,"And8(0x33,0x3f)",Iop_And8,8,2,<BV8 51>,<BV8 63>,0,False,False,0,False,False,0,False,False
0x441a71,"Sub8(t16,0x01)",Iop_Sub8,8,2,<BV8 51>,<BV8 1>,0,False,False,0,False,False,0,False,False
0x441a71,"And8(t284,0x3f)",Iop_And8,8,2,<BV8 50>,<BV8 63>,0,False,False,0,False,False,0,False,False
0x441a71,"Shr64(t15,t16)",Iop_Shr64,64,1,None,<BV8 51>,0,False,False,0,False,False,1,True,False
0x441a71,"Sub8(0x40,t16)",Iop_Sub8,8,2,<BV8 64>,<BV8 51>,0,False,False,0,False,False,0,False,False
0x441a71,"Shl64(t14,t290)",Iop_Shl64,64,1,None,<BV8 13>,0,False,False,0,False,False,1,True,False
0x441a71,"Or64(t288,t289)",Iop_Or64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a71,"Shr64(t15,t17)",Iop_Shr64,64,1,None,<BV8 50>,0,False,False,0,False,False,1,True,False
0x441a71,"Sub8(0x40,t17)",Iop_Sub8,8,2,<BV8 64>,<BV8 50>,0,False,False,0,False,False,0,False,False
0x441a71,"Shl64(t14,t296)",Iop_Shl64,64,1,None,<BV8 14>,0,False,False,0,False,False,1,True,False
0x441a71,"Or64(t294,t295)",Iop_Or64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a76,"Xor32(t26,t25)",Iop_Xor32,32,2,<BV32 0x0>,<BV32 0x0>,0,False,False,2,True,True,0,False,False
0x441a7c,"Add64(t29,t28)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a82,"And64(t317,0x0000000000000001)",Iop_And64,64,1,None,<BV64 0x1>,0,False,False,0,False,False,1,True,False
0x441a82,"Add64(t32,t31)",Iop_Add64,64,1,<BV64 0x0>,None,0,False,False,2,True,True,0,False,False
0x441a82,"Add64(t319,t34)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a82,"Xor64(t31,t34)",Iop_Xor64,64,0,None,None,0,False,False,2,True,True,0,False,False
